    65    0.16980E+04    0.25235E+00    0.00000E+00   -0.37230E+01    0.11749E-06    0.62642E-03   -0.18096E-07
    66    0.17209E+04    0.26375E+00    0.00000E+00   -0.41064E+01    0.11680E-06    0.61431E-03   -0.12634E-08
    67    0.17439E+04    0.27535E+00    0.00000E+00   -0.45008E+01    0.11611E-06    0.60236E-03    0.37467E-08
    68    0.17674E+04    0.28718E+00    0.00000E+00   -0.49045E+01    0.11542E-06    0.59067E-03   -0.43204E-08
    69    0.17911E+04    0.29922E+00    0.00000E+00   -0.53155E+01    0.11472E-06    0.57936E-03   -0.26718E-07
    70    0.18151E+04    0.31151E+00    0.00000E+00   -0.57355E+01    0.11403E-06    0.56851E-03   -0.64700E-07
    71    0.18392E+04    0.32402E+00    0.00000E+00   -0.61668E+01    0.11334E-06    0.55821E-03   -0.11742E-06
    72    0.18635E+04    0.33675E+00    0.00000E+00   -0.66107E+01    0.11264E-06    0.54840E-03   -0.17569E-06
    73    0.18879E+04    0.34964E+00    0.00000E+00   -0.70679E+01    0.11195E-06    0.53901E-03   -0.22821E-06
    74    0.19126E+04    0.36270E+00    0.00000E+00   -0.75378E+01    0.11126E-06    0.52996E-03   -0.26371E-06
    75    0.19375E+04    0.37592E+00    0.00000E+00   -0.80188E+01    0.11056E-06    0.52117E-03   -0.27094E-06
    76    0.19627E+04    0.38932E+00    0.00000E+00   -0.85105E+01    0.10987E-06    0.51257E-03   -0.24263E-06
    77    0.19883E+04    0.40289E+00    0.00000E+00   -0.90126E+01    0.10917E-06    0.50412E-03   -0.18744E-06
    78    0.20142E+04    0.41664E+00    0.00000E+00   -0.95266E+01    0.10848E-06    0.49578E-03   -0.11801E-06
    79    0.20403E+04    0.43053E+00    0.00000E+00   -0.10049E+02    0.10778E-06    0.48753E-03   -0.46973E-07
    80    0.20667E+04    0.44455E+00    0.00000E+00   -0.10580E+02    0.10709E-06    0.47932E-03    0.13069E-07
    81    0.20932E+04    0.45866E+00    0.00000E+00   -0.11121E+02    0.10640E-06    0.47114E-03    0.51969E-07
    82    0.21200E+04    0.47289E+00    0.00000E+00   -0.11672E+02    0.10571E-06    0.46302E-03    0.69415E-07
    83    0.21470E+04    0.48719E+00    0.00000E+00   -0.12230E+02    0.10502E-06    0.45500E-03    0.67550E-07
    84    0.21742E+04    0.50158E+00    0.00000E+00   -0.12795E+02    0.10434E-06    0.44713E-03    0.48515E-07
    85    0.22016E+04    0.51603E+00    0.00000E+00   -0.13368E+02    0.10366E-06    0.43944E-03    0.14447E-07
    86    0.22292E+04    0.53054E+00    0.00000E+00   -0.13947E+02    0.10298E-06    0.43198E-03   -0.32007E-07
    87    0.22572E+04    0.54509E+00    0.00000E+00   -0.14532E+02    0.10230E-06    0.42474E-03   -0.86166E-07
    88    0.22851E+04    0.55970E+00    0.00000E+00   -0.15122E+02    0.10163E-06    0.41770E-03   -0.14284E-06
    89    0.23134E+04    0.57435E+00    0.00000E+00   -0.15720E+02    0.10096E-06    0.41084E-03   -0.19685E-06
    90    0.23420E+04    0.58899E+00    0.00000E+00   -0.16322E+02    0.10030E-06    0.40416E-03   -0.24302E-06
    91    0.23706E+04    0.60364E+00    0.00000E+00   -0.16930E+02    0.99635E-07    0.39764E-03   -0.27719E-06
    92    0.23996E+04    0.61826E+00    0.00000E+00   -0.17542E+02    0.98976E-07    0.39126E-03   -0.29932E-06
    93    0.24288E+04    0.63285E+00    0.00000E+00   -0.18159E+02    0.98321E-07    0.38504E-03   -0.31039E-06
    94    0.24581E+04    0.64739E+00    0.00000E+00   -0.18780E+02    0.97669E-07    0.37896E-03   -0.31138E-06
    95    0.24876E+04    0.66186E+00    0.00000E+00   -0.19404E+02    0.97021E-07    0.37302E-03   -0.30326E-06
    96    0.25172E+04    0.67625E+00    0.00000E+00   -0.20032E+02    0.96377E-07    0.36721E-03   -0.28702E-06
    97    0.25472E+04    0.69056E+00    0.00000E+00   -0.20662E+02    0.95736E-07    0.36153E-03   -0.26362E-06
    98    0.25774E+04    0.70476E+00    0.00000E+00   -0.21293E+02    0.95099E-07    0.35597E-03   -0.23405E-06
    99    0.26077E+04    0.71884E+00    0.00000E+00   -0.21927E+02    0.94466E-07    0.35054E-03   -0.19927E-06
   100    0.26382E+04    0.73278E+00    0.00000E+00   -0.22560E+02    0.93837E-07    0.34522E-03   -0.16027E-06
   101    0.26689E+04    0.74665E+00    0.00000E+00   -0.23195E+02    0.93212E-07    0.34000E-03   -0.11801E-06
   102    0.27001E+04    0.76030E+00    0.00000E+00   -0.23830E+02    0.92591E-07    0.33490E-03   -0.73475E-07
   103    0.27313E+04    0.77380E+00    0.00000E+00   -0.24466E+02    0.91974E-07    0.32990E-03   -0.27626E-07
   104    0.27626E+04    0.78716E+00    0.00000E+00   -0.25099E+02    0.91361E-07    0.32499E-03    0.18562E-07
   105    0.27941E+04    0.80030E+00    0.00000E+00   -0.25731E+02    0.90752E-07    0.32018E-03    0.64117E-07
   106    0.28258E+04    0.81330E+00    0.00000E+00   -0.26362E+02    0.90147E-07    0.31545E-03    0.10807E-06
   107    0.28575E+04    0.82600E+00    0.00000E+00   -0.26989E+02    0.89547E-07    0.31081E-03    0.14945E-06
   108    0.28895E+04    0.83849E+00    0.00000E+00   -0.27615E+02    0.88950E-07    0.30624E-03    0.18729E-06
   109    0.29216E+04    0.85070E+00    0.00000E+00   -0.28237E+02    0.88358E-07    0.30175E-03    0.22061E-06
   110    0.29538E+04    0.86261E+00    0.00000E+00   -0.28853E+02    0.87771E-07    0.29733E-03    0.24846E-06
   111    0.29862E+04    0.87431E+00    0.00000E+00   -0.29467E+02    0.87188E-07    0.29297E-03    0.27009E-06
   112    0.30187E+04    0.88572E+00    0.00000E+00   -0.30075E+02    0.86609E-07    0.28868E-03    0.28574E-06
   113    0.30515E+04    0.89684E+00    0.00000E+00   -0.30678E+02    0.86035E-07    0.28446E-03    0.29585E-06
   114    0.30843E+04    0.90761E+00    0.00000E+00   -0.31274E+02    0.85465E-07    0.28029E-03    0.30088E-06
   115    0.31173E+04    0.91816E+00    0.00000E+00   -0.31864E+02    0.84899E-07    0.27620E-03    0.30128E-06
   116    0.31504E+04    0.92827E+00    0.00000E+00   -0.32446E+02    0.84338E-07    0.27217E-03    0.29752E-06
   117    0.31837E+04    0.93803E+00    0.00000E+00   -0.33020E+02    0.83781E-07    0.26820E-03    0.29005E-06
   118    0.32172E+04    0.94757E+00    0.00000E+00   -0.33587E+02    0.83229E-07    0.26429E-03    0.27932E-06
   119    0.32506E+04    0.95676E+00    0.00000E+00   -0.34144E+02    0.82681E-07    0.26046E-03    0.26579E-06
   120    0.32842E+04    0.96543E+00    0.00000E+00   -0.34691E+02    0.82137E-07    0.25668E-03    0.24992E-06
   121    0.33178E+04    0.97390E+00    0.00000E+00   -0.35228E+02    0.81597E-07    0.25297E-03    0.23215E-06
   122    0.33514E+04    0.98186E+00    0.00000E+00   -0.35755E+02    0.81062E-07    0.24932E-03    0.21294E-06
   123    0.33851E+04    0.98939E+00    0.00000E+00   -0.36271E+02    0.80531E-07    0.24574E-03    0.19275E-06
   124    0.34189E+04    0.99655E+00    0.00000E+00   -0.36774E+02    0.80005E-07    0.24222E-03    0.17203E-06
   125    0.34527E+04    0.10033E+01    0.00000E+00   -0.37266E+02    0.79483E-07    0.23877E-03    0.15123E-06
   126    0.34865E+04    0.10097E+01    0.00000E+00   -0.37746E+02    0.78965E-07    0.23538E-03    0.13081E-06
   127    0.35203E+04    0.10155E+01    0.00000E+00   -0.38212E+02    0.78451E-07    0.23205E-03    0.11122E-06
